player_id,player_name,team_abbreviation,season,split_type,split_value,attempts,makes,fg_pct
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_basic,In The Paint (Non-RA),206,82,39.8
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_basic,Mid-Range,190,64,33.7
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_basic,Left Corner 3,11,7,63.6
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_basic,Right Corner 3,11,5,45.5
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_basic,Backcourt,1,0,0.0
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_range,Less Than 8 ft.,537,341,63.5
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_range,24+ ft.,393,128,32.6
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_range,8-16 ft.,159,50,31.4
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_range,16-24 ft.,96,32,33.3
1641705,Victor Wembanyama,SAS,2023-24,shot_zone_range,Back Court Shot,1,0,0.0
203897,Zach LaVine,CHI,2023-24,distance_band,25+ ft,122,43,35.2
203897,Zach LaVine,CHI,2023-24,distance_band,0-3 ft,115,69,60.0
203897,Zach LaVine,CHI,2023-24,distance_band,20-24 ft,63,21,33.3
203897,Zach LaVine,CHI,2023-24,distance_band,15-19 ft,33,18,54.5
203897,Zach LaVine,CHI,2023-24,distance_band,4-8 ft,22,7,31.8
203897,Zach LaVine,CHI,2023-24,distance_band,9-14 ft,21,12,57.1
203897,Zach LaVine,CHI,2023-24,shot_zone_area,Center(C),190,93,48.9
203897,Zach LaVine,CHI,2023-24,shot_zone_area,Left Side Center(LC),73,28,38.4
203897,Zach LaVine,CHI,2023-24,shot_zone_area,Right Side Center(RC),53,19,35.8
203897,Zach LaVine,CHI,2023-24,shot_zone_area,Left Side(L),32,18,56.2
203897,Zach LaVine,CHI,2023-24,shot_zone_area,Right Side(R),28,12,42.9
203897,Zach LaVine,CHI,2023-24,shot_zone_basic,Above the Break 3,138,45,32.6
203897,Zach LaVine,CHI,2023-24,shot_zone_basic,Restricted Area,115,69,60.0
203897,Zach LaVine,CHI,2023-24,shot_zone_basic,Mid-Range,63,30,47.6
203897,Zach LaVine,CHI,2023-24,shot_zone_basic,In The Paint (Non-RA),29,12,41.4
203897,Zach LaVine,CHI,2023-24,shot_zone_basic,Left Corner 3,17,9,52.9
203897,Zach LaVine,CHI,2023-24,shot_zone_basic,Right Corner 3,14,5,35.7
203897,Zach LaVine,CHI,2023-24,shot_zone_range,24+ ft.,169,59,34.9
203897,Zach LaVine,CHI,2023-24,shot_zone_range,Less Than 8 ft.,135,76,56.3
203897,Zach LaVine,CHI,2023-24,shot_zone_range,16-24 ft.,47,22,46.8
203897,Zach LaVine,CHI,2023-24,shot_zone_range,8-16 ft.,25,13,52.0
1629627,Zion Williamson,NOP,2023-24,distance_band,0-3 ft,721,486,67.4
1629627,Zion Williamson,NOP,2023-24,distance_band,4-8 ft,295,112,38.0
1629627,Zion Williamson,NOP,2023-24,distance_band,9-14 ft,56,18,32.1
1629627,Zion Williamson,NOP,2023-24,distance_band,25+ ft,14,3,21.4
1629627,Zion Williamson,NOP,2023-24,distance_band,15-19 ft,4,2,50.0
1629627,Zion Williamson,NOP,2023-24,distance_band,20-24 ft,4,3,75.0
1629627,Zion Williamson,NOP,2023-24,shot_zone_area,Center(C),1034,605,58.5
1629627,Zion Williamson,NOP,2023-24,shot_zone_area,Right Side(R),24,9,37.5
1629627,Zion Williamson,NOP,2023-24,shot_zone_area,Left Side(L),19,5,26.3
1629627,Zion Williamson,NOP,2023-24,shot_zone_area,Right Side Center(RC),10,4,40.0
1629627,Zion Williamson,NOP,2023-24,shot_zone_area,Left Side Center(LC),7,1,14.3
1629627,Zion Williamson,NOP,2023-24,shot_zone_basic,Restricted Area,721,486,67.4
1629627,Zion Williamson,NOP,2023-24,shot_zone_basic,In The Paint (Non-RA),338,129,38.2
1629627,Zion Williamson,NOP,2023-24,shot_zone_basic,Mid-Range,17,3,17.6
1629627,Zion Williamson,NOP,2023-24,shot_zone_basic,Above the Break 3,16,4,25.0
1629627,Zion Williamson,NOP,2023-24,shot_zone_basic,Left Corner 3,1,1,100.0
1629627,Zion Williamson,NOP,2023-24,shot_zone_basic,Right Corner 3,1,1,100.0
1629627,Zion Williamson,NOP,2023-24,shot_zone_range,Less Than 8 ft.,980,589,60.1
1629627,Zion Williamson,NOP,2023-24,shot_zone_range,8-16 ft.,93,28,30.1
1629627,Zion Williamson,NOP,2023-24,shot_zone_range,24+ ft.,18,6,33.3
1629627,Zion Williamson,NOP,2023-24,shot_zone_range,16-24 ft.,3,1,33.3
1629014,Anfernee Simons,POR,2022-23,distance_band,25+ ft,451,166,36.8
1629014,Anfernee Simons,POR,2022-23,distance_band,0-3 ft,198,127,64.1
1629014,Anfernee Simons,POR,2022-23,distance_band,20-24 ft,134,52,38.8
1629014,Anfernee Simons,POR,2022-23,distance_band,9-14 ft,94,45,47.9
1629014,Anfernee Simons,POR,2022-23,distance_band,4-8 ft,90,39,43.3
1629014,Anfernee Simons,POR,2022-23,distance_band,15-19 ft,78,38,48.7
1629014,Anfernee Simons,POR,2022-23,shot_zone_area,Center(C),447,226,50.6
1629014,Anfernee Simons,POR,2022-23,shot_zone_area,Left Side Center(LC),253,105,41.5
1629014,Anfernee Simons,POR,2022-23,shot_zone_area,Right Side Center(RC),198,76,38.4
1629014,Anfernee Simons,POR,2022-23,shot_zone_area,Left Side(L),78,33,42.3
1629014,Anfernee Simons,POR,2022-23,shot_zone_area,Right Side(R),68,27,39.7
1629014,Anfernee Simons,POR,2022-23,shot_zone_area,Back Court(BC),1,0,0.0
1629014,Anfernee Simons,POR,2022-23,shot_zone_basic,Above the Break 3,494,187,37.9
1629014,Anfernee Simons,POR,2022-23,shot_zone_basic,Restricted Area,198,127,64.1
1629014,Anfernee Simons,POR,2022-23,shot_zone_basic,In The Paint (Non-RA),145,63,43.4
1629014,Anfernee Simons,POR,2022-23,shot_zone_basic,Mid-Range,140,65,46.4
1629014,Anfernee Simons,POR,2022-23,shot_zone_basic,Left Corner 3,43,15,34.9
1629014,Anfernee Simons,POR,2022-23,shot_zone_basic,Right Corner 3,24,10,41.7
1629014,Anfernee Simons,POR,2022-23,shot_zone_basic,Backcourt,1,0,0.0
1629014,Anfernee Simons,POR,2022-23,shot_zone_range,24+ ft.,561,212,37.8
1629014,Anfernee Simons,POR,2022-23,shot_zone_range,Less Than 8 ft.,271,157,57.9
1629014,Anfernee Simons,POR,2022-23,shot_zone_range,8-16 ft.,129,64,49.6
1629014,Anfernee Simons,POR,2022-23,shot_zone_range,16-24 ft.,83,34,41.0
1629014,Anfernee Simons,POR,2022-23,shot_zone_range,Back Court Shot,1,0,0.0
203076,Anthony Davis,LAL,2022-23,distance_band,0-3 ft,412,314,76.2
203076,Anthony Davis,LAL,2022-23,distance_band,4-8 ft,210,102,48.6
203076,Anthony Davis,LAL,2022-23,distance_band,9-14 ft,134,55,41.0
203076,Anthony Davis,LAL,2022-23,distance_band,15-19 ft,102,39,38.2
203076,Anthony Davis,LAL,2022-23,distance_band,25+ ft,59,15,25.4
203076,Anthony Davis,LAL,2022-23,distance_band,20-24 ft,45,17,37.8
203076,Anthony Davis,LAL,2022-23,shot_zone_area,Center(C),739,460,62.2
203076,Anthony Davis,LAL,2022-23,shot_zone_area,Left Side(L),83,34,41.0
203076,Anthony Davis,LAL,2022-23,shot_zone_area,Left Side Center(LC),58,22,37.9
203076,Anthony Davis,LAL,2022-23,shot_zone_area,Right Side(R),43,15,34.9
203076,Anthony Davis,LAL,2022-23,shot_zone_area,Right Side Center(RC),39,11,28.2
203076,Anthony Davis,LAL,2022-23,shot_zone_basic,Restricted Area,412,314,76.2
203076,Anthony Davis,LAL,2022-23,shot_zone_basic,In The Paint (Non-RA),279,129,46.2
203076,Anthony Davis,LAL,2022-23,shot_zone_basic,Mid-Range,197,80,40.6
203076,Anthony Davis,LAL,2022-23,shot_zone_basic,Above the Break 3,63,15,23.8
203076,Anthony Davis,LAL,2022-23,shot_zone_basic,Right Corner 3,6,2,33.3
203076,Anthony Davis,LAL,2022-23,shot_zone_basic,Left Corner 3,5,2,40.0
203076,Anthony Davis,LAL,2022-23,shot_zone_range,Less Than 8 ft.,595,402,67.6
203076,Anthony Davis,LAL,2022-23,shot_zone_range,8-16 ft.,178,79,44.4
203076,Anthony Davis,LAL,2022-23,shot_zone_range,16-24 ft.,115,42,36.5
203076,Anthony Davis,LAL,2022-23,shot_zone_range,24+ ft.,74,19,25.7
1630162,Anthony Edwards,MIN,2022-23,distance_band,0-3 ft,515,329,63.9
1630162,Anthony Edwards,MIN,2022-23,distance_band,25+ ft,395,144,36.5
1630162,Anthony Edwards,MIN,2022-23,distance_band,20-24 ft,243,88,36.2
1630162,Anthony Edwards,MIN,2022-23,distance_band,4-8 ft,163,59,36.2
1630162,Anthony Edwards,MIN,2022-23,distance_band,15-19 ft,117,46,39.3
1630162,Anthony Edwards,MIN,2022-23,distance_band,9-14 ft,108,41,38.0
1630162,Anthony Edwards,MIN,2022-23,shot_zone_area,Center(C),919,481,52.3
1630162,Anthony Edwards,MIN,2022-23,shot_zone_area,Right Side Center(RC),232,85,36.6
1630162,Anthony Edwards,MIN,2022-23,shot_zone_area,Left Side Center(LC),223,74,33.2
1630162,Anthony Edwards,MIN,2022-23,shot_zone_area,Left Side(L),90,40,44.4
1630162,Anthony Edwards,MIN,2022-23,shot_zone_area,Right Side(R),74,27,36.5
1630162,Anthony Edwards,MIN,2022-23,shot_zone_area,Back Court(BC),3,0,0.0
1630162,Anthony Edwards,MIN,2022-23,shot_zone_basic,Above the Break 3,515,187,36.3
1630162,Anthony Edwards,MIN,2022-23,shot_zone_basic,Restricted Area,515,329,63.9
1630162,Anthony Edwards,MIN,2022-23,shot_zone_basic,Mid-Range,231,85,36.8
1630162,Anthony Edwards,MIN,2022-23,shot_zone_basic,In The Paint (Non-RA),217,80,36.9
1630162,Anthony Edwards,MIN,2022-23,shot_zone_basic,Left Corner 3,35,16,45.7
1630162,Anthony Edwards,MIN,2022-23,shot_zone_basic,Right Corner 3,25,10,40.0
1630162,Anthony Edwards,MIN,2022-23,shot_zone_basic,Backcourt,3,0,0.0
1630162,Anthony Edwards,MIN,2022-23,shot_zone_range,Less Than 8 ft.,658,380,57.8
1630162,Anthony Edwards,MIN,2022-23,shot_zone_range,24+ ft.,575,213,37.0
1630162,Anthony Edwards,MIN,2022-23,shot_zone_range,16-24 ft.,156,55,35.3
1630162,Anthony Edwards,MIN,2022-23,shot_zone_range,8-16 ft.,149,59,39.6
1630162,Anthony Edwards,MIN,2022-23,shot_zone_range,Back Court Shot,3,0,0.0
1628389,Bam Adebayo,MIA,2022-23,distance_band,0-3 ft,399,271,67.9
1628389,Bam Adebayo,MIA,2022-23,distance_band,9-14 ft,324,154,47.5
1628389,Bam Adebayo,MIA,2022-23,distance_band,4-8 ft,294,142,48.3
1628389,Bam Adebayo,MIA,2022-23,distance_band,15-19 ft,79,31,39.2
1628389,Bam Adebayo,MIA,2022-23,distance_band,25+ ft,10,1,10.0
1628389,Bam Adebayo,MIA,2022-23,distance_band,20-24 ft,8,3,37.5
1628389,Bam Adebayo,MIA,2022-23,shot_zone_area,Center(C),982,548,55.8
1628389,Bam Adebayo,MIA,2022-23,shot_zone_area,Left Side(L),55,30,54.5
1628389,Bam Adebayo,MIA,2022-23,shot_zone_area,Right Side(R),52,18,34.6
1628389,Bam Adebayo,MIA,2022-23,shot_zone_area,Left Side Center(LC),12,3,25.0
1628389,Bam Adebayo,MIA,2022-23,shot_zone_area,Right Side Center(RC),12,3,25.0
1628389,Bam Adebayo,MIA,2022-23,shot_zone_area,Back Court(BC),1,0,0.0
1628389,Bam Adebayo,MIA,2022-23,shot_zone_basic,In The Paint (Non-RA),568,278,48.9
1628389,Bam Adebayo,MIA,2022-23,shot_zone_basic,Restricted Area,399,271,67.9
1628389,Bam Adebayo,MIA,2022-23,shot_zone_basic,Mid-Range,135,52,38.5
1628389,Bam Adebayo,MIA,2022-23,shot_zone_basic,Above the Break 3,11,1,9.1
1628389,Bam Adebayo,MIA,2022-23,shot_zone_basic,Backcourt,1,0,0.0
1628389,Bam Adebayo,MIA,2022-23,shot_zone_range,Less Than 8 ft.,626,383,61.2
1628389,Bam Adebayo,MIA,2022-23,shot_zone_range,8-16 ft.,424,202,47.6
1628389,Bam Adebayo,MIA,2022-23,shot_zone_range,16-24 ft.,52,16,30.8
1628389,Bam Adebayo,MIA,2022-23,shot_zone_range,24+ ft.,11,1,9.1
1628389,Bam Adebayo,MIA,2022-23,shot_zone_range,Back Court Shot,1,0,0.0
202711,Bojan Bogdanovic,DET,2022-23,distance_band,25+ ft,218,93,42.7
202711,Bojan Bogdanovic,DET,2022-23,distance_band,0-3 ft,165,109,66.1
202711,Bojan Bogdanovic,DET,2022-23,distance_band,9-14 ft,147,82,55.8
202711,Bojan Bogdanovic,DET,2022-23,distance_band,20-24 ft,143,56,39.2
202711,Bojan Bogdanovic,DET,2022-23,distance_band,4-8 ft,130,60,46.2
202711,Bojan Bogdanovic,DET,2022-23,distance_band,15-19 ft,79,30,38.0
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_area,Center(C),422,223,52.8
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_area,Right Side(R),147,69,46.9
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_area,Right Side Center(RC),118,52,44.1
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_area,Left Side Center(LC),98,37,37.8
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_area,Left Side(L),97,49,50.5
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_basic,Above the Break 3,245,99,40.4
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_basic,In The Paint (Non-RA),196,95,48.5
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_basic,Mid-Range,169,82,48.5
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_basic,Restricted Area,165,109,66.1
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_basic,Right Corner 3,59,18,30.5
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_basic,Left Corner 3,48,27,56.2
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_range,24+ ft.,352,144,40.9
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_range,Less Than 8 ft.,274,156,56.9
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_range,8-16 ft.,191,103,53.9
202711,Bojan Bogdanovic,DET,2022-23,shot_zone_range,16-24 ft.,65,27,41.5
203078,Bradley Beal,WAS,2022-23,distance_band,0-3 ft,243,174,71.6
203078,Bradley Beal,WAS,2022-23,distance_band,25+ ft,153,55,35.9
203078,Bradley Beal,WAS,2022-23,distance_band,4-8 ft,134,55,41.0
203078,Bradley Beal,WAS,2022-23,distance_band,9-14 ft,133,60,45.1
203078,Bradley Beal,WAS,2022-23,distance_band,15-19 ft,131,71,54.2
203078,Bradley Beal,WAS,2022-23,distance_band,20-24 ft,84,29,34.5
203078,Bradley Beal,WAS,2022-23,shot_zone_area,Center(C),508,289,56.9
203078,Bradley Beal,WAS,2022-23,shot_zone_area,Left Side Center(LC),104,45,43.3
203078,Bradley Beal,WAS,2022-23,shot_zone_area,Left Side(L),100,46,46.0
203078,Bradley Beal,WAS,2022-23,shot_zone_area,Right Side Center(RC),86,32,37.2
203078,Bradley Beal,WAS,2022-23,shot_zone_area,Right Side(R),80,32,40.0
203078,Bradley Beal,WAS,2022-23,shot_zone_basic,Restricted Area,243,174,71.6
203078,Bradley Beal,WAS,2022-23,shot_zone_basic,Mid-Range,212,101,47.6
203078,Bradley Beal,WAS,2022-23,shot_zone_basic,In The Paint (Non-RA),206,90,43.7
203078,Bradley Beal,WAS,2022-23,shot_zone_basic,Above the Break 3,165,59,35.8
203078,Bradley Beal,WAS,2022-23,shot_zone_basic,Left Corner 3,34,13,38.2
203078,Bradley Beal,WAS,2022-23,shot_zone_basic,Right Corner 3,18,7,38.9
203078,Bradley Beal,WAS,2022-23,shot_zone_range,Less Than 8 ft.,352,217,61.6
203078,Bradley Beal,WAS,2022-23,shot_zone_range,24+ ft.,217,79,36.4
203078,Bradley Beal,WAS,2022-23,shot_zone_range,8-16 ft.,191,91,47.6
203078,Bradley Beal,WAS,2022-23,shot_zone_range,16-24 ft.,118,57,48.3
1627742,Brandon Ingram,NOP,2022-23,distance_band,9-14 ft,222,105,47.3
1627742,Brandon Ingram,NOP,2022-23,distance_band,15-19 ft,170,75,44.1
1627742,Brandon Ingram,NOP,2022-23,distance_band,0-3 ft,154,102,66.2
1627742,Brandon Ingram,NOP,2022-23,distance_band,25+ ft,131,50,38.2
1627742,Brandon Ingram,NOP,2022-23,distance_band,4-8 ft,95,47,49.5
1627742,Brandon Ingram,NOP,2022-23,distance_band,20-24 ft,63,25,39.7
1627742,Brandon Ingram,NOP,2022-23,shot_zone_area,Center(C),470,255,54.3
1627742,Brandon Ingram,NOP,2022-23,shot_zone_area,Left Side Center(LC),111,36,32.4
1627742,Brandon Ingram,NOP,2022-23,shot_zone_area,Right Side(R),94,40,42.6
1627742,Brandon Ingram,NOP,2022-23,shot_zone_area,Right Side Center(RC),86,38,44.2
1627742,Brandon Ingram,NOP,2022-23,shot_zone_area,Left Side(L),74,35,47.3
1627742,Brandon Ingram,NOP,2022-23,shot_zone_basic,Mid-Range,299,131,43.8
1627742,Brandon Ingram,NOP,2022-23,shot_zone_basic,In The Paint (Non-RA),218,107,49.1
1627742,Brandon Ingram,NOP,2022-23,shot_zone_basic,Restricted Area,154,102,66.2
1627742,Brandon Ingram,NOP,2022-23,shot_zone_basic,Above the Break 3,149,57,38.3
1627742,Brandon Ingram,NOP,2022-23,shot_zone_basic,Left Corner 3,10,4,40.0
1627742,Brandon Ingram,NOP,2022-23,shot_zone_basic,Right Corner 3,5,3,60.0
1627742,Brandon Ingram,NOP,2022-23,shot_zone_range,8-16 ft.,281,141,50.2
1627742,Brandon Ingram,NOP,2022-23,shot_zone_range,Less Than 8 ft.,228,136,59.6
1627742,Brandon Ingram,NOP,2022-23,shot_zone_range,24+ ft.,164,64,39.0
1627742,Brandon Ingram,NOP,2022-23,shot_zone_range,16-24 ft.,162,63,38.9
203468,CJ McCollum,NOP,2022-23,distance_band,25+ ft,401,161,40.1
203468,CJ McCollum,NOP,2022-23,distance_band,0-3 ft,213,125,58.7
203468,CJ McCollum,NOP,2022-23,distance_band,9-14 ft,202,101,50.0
203468,CJ McCollum,NOP,2022-23,distance_band,4-8 ft,182,78,42.9
203468,CJ McCollum,NOP,2022-23,distance_band,20-24 ft,177,63,35.6
203468,CJ McCollum,NOP,2022-23,distance_band,15-19 ft,169,59,34.9
203468,CJ McCollum,NOP,2022-23,shot_zone_area,Center(C),646,313,48.5
203468,CJ McCollum,NOP,2022-23,shot_zone_area,Right Side Center(RC),243,91,37.4
203468,CJ McCollum,NOP,2022-23,shot_zone_area,Left Side Center(LC),219,86,39.3
203468,CJ McCollum,NOP,2022-23,shot_zone_area,Left Side(L),122,56,45.9
203468,CJ McCollum,NOP,2022-23,shot_zone_area,Right Side(R),114,41,36.0
203468,CJ McCollum,NOP,2022-23,shot_zone_basic,Above the Break 3,475,188,39.6
203468,CJ McCollum,NOP,2022-23,shot_zone_basic,Mid-Range,300,117,39.0
203468,CJ McCollum,NOP,2022-23,shot_zone_basic,In The Paint (Non-RA),290,135,46.6
203468,CJ McCollum,NOP,2022-23,shot_zone_basic,Restricted Area,213,125,58.7
203468,CJ McCollum,NOP,2022-23,shot_zone_basic,Left Corner 3,39,17,43.6
203468,CJ McCollum,NOP,2022-23,shot_zone_basic,Right Corner 3,27,5,18.5
203468,CJ McCollum,NOP,2022-23,shot_zone_range,24+ ft.,541,210,38.8
203468,CJ McCollum,NOP,2022-23,shot_zone_range,Less Than 8 ft.,371,194,52.3
203468,CJ McCollum,NOP,2022-23,shot_zone_range,8-16 ft.,261,128,49.0
203468,CJ McCollum,NOP,2022-23,shot_zone_range,16-24 ft.,171,55,32.2
1630595,Cade Cunningham,DET,2022-23,distance_band,0-3 ft,51,28,54.9
1630595,Cade Cunningham,DET,2022-23,distance_band,25+ ft,48,12,25.0
1630595,Cade Cunningham,DET,2022-23,distance_band,15-19 ft,37,17,45.9
1630595,Cade Cunningham,DET,2022-23,distance_band,4-8 ft,37,13,35.1
1630595,Cade Cunningham,DET,2022-23,distance_band,9-14 ft,32,15,46.9
1630595,Cade Cunningham,DET,2022-23,distance_band,20-24 ft,19,8,42.1
1630595,Cade Cunningham,DET,2022-23,shot_zone_area,Center(C),131,59,45.0
1630595,Cade Cunningham,DET,2022-23,shot_zone_area,Right Side Center(RC),32,9,28.1
1630595,Cade Cunningham,DET,2022-23,shot_zone_area,Left Side Center(LC),24,9,37.5
1630595,Cade Cunningham,DET,2022-23,shot_zone_area,Right Side(R),23,11,47.8
1630595,Cade Cunningham,DET,2022-23,shot_zone_area,Left Side(L),13,5,38.5
1630595,Cade Cunningham,DET,2022-23,shot_zone_area,Back Court(BC),1,0,0.0
1630595,Cade Cunningham,DET,2022-23,shot_zone_basic,Above the Break 3,56,16,28.6
1630595,Cade Cunningham,DET,2022-23,shot_zone_basic,In The Paint (Non-RA),56,21,37.5
1630595,Cade Cunningham,DET,2022-23,shot_zone_basic,Mid-Range,56,27,48.2
1630595,Cade Cunningham,DET,2022-23,shot_zone_basic,Restricted Area,51,28,54.9
1630595,Cade Cunningham,DET,2022-23,shot_zone_basic,Right Corner 3,3,1,33.3
1630595,Cade Cunningham,DET,2022-23,shot_zone_basic,Backcourt,1,0,0.0
1630595,Cade Cunningham,DET,2022-23,shot_zone_basic,Left Corner 3,1,0,0.0
1630595,Cade Cunningham,DET,2022-23,shot_zone_range,Less Than 8 ft.,79,36,45.6
1630595,Cade Cunningham,DET,2022-23,shot_zone_range,24+ ft.,60,17,28.3
1630595,Cade Cunningham,DET,2022-23,shot_zone_range,8-16 ft.,45,21,46.7
1630595,Cade Cunningham,DET,2022-23,shot_zone_range,16-24 ft.,39,19,48.7
1630595,Cade Cunningham,DET,2022-23,shot_zone_range,Back Court Shot,1,0,0.0
203081,Damian Lillard,POR,2022-23,distance_band,25+ ft,582,215,36.9
203081,Damian Lillard,POR,2022-23,distance_band,0-3 ft,324,205,63.3
203081,Damian Lillard,POR,2022-23,distance_band,20-24 ft,102,38,37.3
203081,Damian Lillard,POR,2022-23,distance_band,4-8 ft,80,36,45.0
203081,Damian Lillard,POR,2022-23,distance_band,9-14 ft,66,35,53.0
203081,Damian Lillard,POR,2022-23,distance_band,15-19 ft,48,27,56.2
203081,Damian Lillard,POR,2022-23,shot_zone_area,Center(C),574,302,52.6
203081,Damian Lillard,POR,2022-23,shot_zone_area,Left Side Center(LC),275,107,38.9
203081,Damian Lillard,POR,2022-23,shot_zone_area,Right Side Center(RC),229,93,40.6
203081,Damian Lillard,POR,2022-23,shot_zone_area,Left Side(L),66,29,43.9
203081,Damian Lillard,POR,2022-23,shot_zone_area,Right Side(R),56,25,44.6
203081,Damian Lillard,POR,2022-23,shot_zone_area,Back Court(BC),2,0,0.0
203081,Damian Lillard,POR,2022-23,shot_zone_basic,Above the Break 3,615,228,37.1
203081,Damian Lillard,POR,2022-23,shot_zone_basic,Restricted Area,324,205,63.3
203081,Damian Lillard,POR,2022-23,shot_zone_basic,Mid-Range,111,56,50.5
203081,Damian Lillard,POR,2022-23,shot_zone_basic,In The Paint (Non-RA),109,51,46.8
203081,Damian Lillard,POR,2022-23,shot_zone_basic,Left Corner 3,22,6,27.3
203081,Damian Lillard,POR,2022-23,shot_zone_basic,Right Corner 3,19,10,52.6
203081,Damian Lillard,POR,2022-23,shot_zone_basic,Backcourt,2,0,0.0
203081,Damian Lillard,POR,2022-23,shot_zone_range,24+ ft.,656,244,37.2
203081,Damian Lillard,POR,2022-23,shot_zone_range,Less Than 8 ft.,397,239,60.2
203081,Damian Lillard,POR,2022-23,shot_zone_range,8-16 ft.,77,39,50.6
203081,Damian Lillard,POR,2022-23,shot_zone_range,16-24 ft.,70,34,48.6
203081,Damian Lillard,POR,2022-23,shot_zone_range,Back Court Shot,2,0,0.0
1629636,Darius Garland,CLE,2022-23,distance_band,25+ ft,336,139,41.4
1629636,Darius Garland,CLE,2022-23,distance_band,0-3 ft,227,130,57.3
1629636,Darius Garland,CLE,2022-23,distance_band,9-14 ft,181,96,53.0
1629636,Darius Garland,CLE,2022-23,distance_band,4-8 ft,176,78,44.3
1629636,Darius Garland,CLE,2022-23,distance_band,20-24 ft,109,44,40.4
1629636,Darius Garland,CLE,2022-23,distance_band,15-19 ft,100,35,35.0
1629636,Darius Garland,CLE,2022-23,shot_zone_area,Center(C),622,302,48.6
1629636,Darius Garland,CLE,2022-23,shot_zone_area,Right Side Center(RC),172,76,44.2
1629636,Darius Garland,CLE,2022-23,shot_zone_area,Left Side Center(LC),152,60,39.5
1629636,Darius Garland,CLE,2022-23,shot_zone_area,Right Side(R),119,56,47.1
1629636,Darius Garland,CLE,2022-23,shot_zone_area,Left Side(L),63,28,44.4
1629636,Darius Garland,CLE,2022-23,shot_zone_area,Back Court(BC),1,0,0.0
1629636,Darius Garland,CLE,2022-23,shot_zone_basic,Above the Break 3,372,152,40.9
1629636,Darius Garland,CLE,2022-23,shot_zone_basic,In The Paint (Non-RA),286,140,49.0
1629636,Darius Garland,CLE,2022-23,shot_zone_basic,Restricted Area,227,130,57.3
1629636,Darius Garland,CLE,2022-23,shot_zone_basic,Mid-Range,204,83,40.7
1629636,Darius Garland,CLE,2022-23,shot_zone_basic,Right Corner 3,27,13,48.1
1629636,Darius Garland,CLE,2022-23,shot_zone_basic,Left Corner 3,13,4,30.8
1629636,Darius Garland,CLE,2022-23,shot_zone_range,24+ ft.,411,169,41.1
1629636,Darius Garland,CLE,2022-23,shot_zone_range,Less Than 8 ft.,368,194,52.7
1629636,Darius Garland,CLE,2022-23,shot_zone_range,8-16 ft.,235,118,50.2
1629636,Darius Garland,CLE,2022-23,shot_zone_range,16-24 ft.,114,41,36.0
1629636,Darius Garland,CLE,2022-23,shot_zone_range,Back Court Shot,1,0,0.0
1628368,De'Aaron Fox,SAC,2022-23,distance_band,0-3 ft,285,218,76.5
1628368,De'Aaron Fox,SAC,2022-23,distance_band,9-14 ft,279,144,51.6
1628368,De'Aaron Fox,SAC,2022-23,distance_band,25+ ft,254,84,33.1
1628368,De'Aaron Fox,SAC,2022-23,distance_band,4-8 ft,218,120,55.0
1628368,De'Aaron Fox,SAC,2022-23,distance_band,20-24 ft,152,51,33.6
1628368,De'Aaron Fox,SAC,2022-23,distance_band,15-19 ft,143,65,45.5
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_area,Center(C),870,502,57.7
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_area,Left Side Center(LC),159,59,37.1
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_area,Right Side Center(RC),123,45,36.6
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_area,Left Side(L),105,47,44.8
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_area,Right Side(R),73,29,39.7
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_area,Back Court(BC),1,0,0.0
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_basic,In The Paint (Non-RA),427,226,52.9
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_basic,Above the Break 3,320,107,33.4
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_basic,Restricted Area,285,218,76.5
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_basic,Mid-Range,251,118,47.0
1628368,De'Aaron Fox,SAC,2022-23,shot_zone_basic,Left Corner 3,29,9,31.0
